/home/shenli/Dropbox/SECON2013/data/coor.txt, 1000000
0.399790000000003, 0.4005599999999987: 4.468060000002862E-5
0.39979999999999905, 0.4005599999999987: 4.468070000002862E-5
0.39979999999999905, 0.4005599999999987: 4.468070000002862E-5
0.39979999999999905, 0.4005599999999987: 4.468070000002862E-5
0.39979999999999905, 0.4005599999999987: 4.468070000002862E-5
0.3998100000000022, 0.4005599999999987: 4.468080000002868E-5
0.3998100000000022, 0.4005599999999987: 4.468080000002868E-5
0.3998100000000022, 0.4005599999999987: 4.468080000002868E-5
0.3998100000000022, 0.4005599999999987: 4.468080000002868E-5
0.3998100000000022, 0.4005499999999955: 4.468080000002868E-5
0.3998100000000022, 0.4005499999999955: 4.468080000002868E-5
0.3998100000000022, 0.4005499999999955: 4.468080000002868E-5
0.3998100000000022, 0.4005499999999955: 4.468080000002868E-5
0.3998100000000022, 0.4005499999999955: 4.468080000002868E-5
0.3998100000000022, 0.4005499999999955: 4.468080000002868E-5
0.3998100000000022, 0.4005499999999955: 4.468080000002868E-5
0.3998100000000022, 0.4005499999999955: 4.468080000002868E-5
0.3998199999999983, 0.4005499999999955: 4.468080000002868E-5
0.3998100000000022, 0.4005499999999955: 4.468080000002868E-5
0.3998100000000022, 0.4005499999999955: 4.468080000002868E-5
0.3998100000000022, 0.40054000000000656: 4.468080000002868E-5
0.3998100000000022, 0.40054000000000656: 4.468080000002868E-5
0.3998100000000022, 0.40054000000000656: 4.468080000002868E-5
0.3998100000000022, 0.40054000000000656: 4.468080000002868E-5
0.3998100000000022, 0.40054000000000656: 4.468080000002868E-5
0.3998100000000022, 0.40054000000000656: 4.468080000002868E-5
0.3998100000000022, 0.40054000000000656: 4.468080000002868E-5
0.3998100000000022, 0.40054000000000656: 4.468080000002868E-5
0.3998100000000022, 0.40054000000000656: 4.468080000002868E-5
0.3998100000000022, 0.40054000000000656: 4.468080000002868E-5
0.3998100000000022, 0.40054000000000656: 4.468080000002868E-5
0.3998100000000022, 0.40054000000000656: 4.468080000002868E-5
0.3998100000000022, 0.40054000000000656: 4.468080000002868E-5
0.3998100000000022, 0.40054000000000656: 4.468080000002868E-5
0.3998100000000022, 0.40054000000000656: 4.468080000002868E-5
0.3998100000000022, 0.40054000000000656: 4.468080000002868E-5
0.3998100000000022, 0.40054000000000656: 4.468080000002868E-5
0.3998100000000022, 0.4005300000000034: 4.468080000002868E-5
0.3998100000000022, 0.4005300000000034: 4.468080000002868E-5
0.39979999999999905, 0.4005300000000034: 4.468080000002868E-5
0.39979999999999905, 0.40054000000000656: 4.468080000002868E-5
0.39979999999999905, 0.40054000000000656: 4.468080000002868E-5
0.39979999999999905, 0.40054000000000656: 4.468080000002868E-5
0.39979999999999905, 0.40054000000000656: 4.468080000002868E-5
0.39979999999999905, 0.40054000000000656: 4.468080000002868E-5
0.39979999999999905, 0.40054000000000656: 4.468080000002868E-5
0.39979999999999905, 0.40054000000000656: 4.468080000002868E-5
0.3997799999999998, 0.40054000000000656: 4.468080000002868E-5
0.3997499999999974, 0.40054000000000656: 4.4682300000028844E-5
0.3997200000000021, 0.40054000000000656: 4.483230000000541E-5
0.3996799999999965, 0.40054000000000656: 4.503230000003336E-5
0.39958000000000027, 0.4005499999999955: 4.5533300000013356E-5
0.3994599999999977, 0.4005499999999955: 4.613330000002617E-5
0.39941000000000315, 0.4005499999999955: 4.6383299999998936E-5
0.3993600000000015, 0.40054000000000656: 4.663600000000419E-5
0.39927000000000135, 0.40054000000000656: 4.7086000000004916E-5
0.39954999999999785, 0.4004199999999969: 6.574930000002344E-5
0.5792100000000033, 0.5803200000000004: 9.074930000002238E-5
0.5792300000000026, 0.5801000000000016: 1.499255000000398E-4
0.5792300000000026, 0.58005: 1.5017550000004804E-4
0.5791699999999977, 0.5799499999999966: 1.5077210000007715E-4
0.5792300000000026, 0.5798300000000012: 1.513781000000552E-4
0.5793999999999997, 0.5797799999999995: 1.5229710000005134E-4
0.5797499999999971, 0.5795200000000023: 1.7581110000005807E-4
0.3999999999999986, 0.40097000000000094: 1.7786300000006985E-4
0.5797499999999971, 0.5795200000000023: 1.7786300000006985E-4
0.39983999999999753, 0.4005999999999972: 2.299269000000619E-4
0.39997000000000327, 0.40064999999999884: 2.299284000000617E-4
0.3996799999999965, 0.4006899999999973: 2.549632000000622E-4
0.3998599999999968, 0.4007299999999958: 2.59862600000094E-4
0.40026000000000295, 0.4006700000000052: 2.7943560000009087E-4
0.40026000000000295, 0.4006700000000052: 2.7943560000009087E-4
0.3994199999999992, 0.4001700000000028: 3.4489910000003665E-4
0.3995000000000033, 0.4000199999999978: 4.0388440000003567E-4
0.4003200000000007, 0.40072000000000685: 4.2939790000001455E-4
0.3992799999999974, 0.4000999999999948: 4.2939790000001455E-4
0.3995400000000018, 0.40077999999999747: 4.6903130000002186E-4
0.39934000000000225, 0.39925999999999817: 4.941301000000263E-4
0.3998100000000022, 0.400589999999994: 4.941301000000263E-4
0.5794599999999974, 0.5797599999999932: 5.44150300000025E-4
0.5798399999999972, 0.5791600000000017: 6.514652999999632E-4
0.5798300000000012, 0.579189999999997: 6.514709999999617E-4
0.40032999999999674, 0.4005200000000002: 9.023154999999573E-4
0.5792300000000026, 0.579970000000003: 0.0011005332000000195
0.39930999999999983, 0.3996999999999957: 0.0011606516000000641
0.39930999999999983, 0.3996999999999957: 0.0011606516000000641
0.39941000000000315, 0.3998200000000054: 0.0012533392000001096
0.579340000000002, 0.5797799999999995: 0.0012953332000001324
0.3996100000000027, 0.4007299999999958: 0.0013668645000001107
0.3992199999999997, 0.39996999999999616: 0.0017487584000000535
0.39961999999999875, 0.4007299999999958: 0.0020525669000000155
0.3996100000000027, 0.4004199999999969: 0.002186526199999966
0.5797000000000025, 0.5794199999999989: 0.0027435854999999024
0.5795699999999968, 0.579669999999993: 0.002834892800000126
0.3995299999999986, 0.4009499999999946: 0.003141478000000005
0.5794700000000006, 0.5797199999999947: 0.003181339699999995
0.5792000000000002, 0.5797699999999963: 0.003181352899999997
0.5791200000000032, 0.5799200000000013: 0.0031813652999999956
0.3993899999999968, 0.40076000000000533: 0.0032751526000001406
0.39934000000000225, 0.39977000000000373: 0.0034683209000000723
0.5792599999999979, 0.5805399999999992: 0.0036514113000000034
0.40008000000000266, 0.4004500000000064: 0.0038525858000000393
0.40003999999999706, 0.40072000000000685: 0.004077932300000045
0.39934000000000225, 0.40031999999999357: 0.0042665963000000804
0.399320000000003, 0.4002499999999998: 0.004455606299999954
0.3999600000000001, 0.4007100000000037: 0.004629230199999969
0.5792700000000011, 0.579970000000003: 0.0049341445000000385
0.39936999999999756, 0.39983999999999753: 0.005162606399999889
0.40008000000000266, 0.40040000000000475: 0.00539505109999988
0.39941000000000315, 0.4005200000000002: 0.005565550599999885
0.3993499999999983, 0.3994200000000063: 0.005940709899999823
0.399639999999998, 0.40058000000000504: 0.006139180299999803
0.3996100000000027, 0.4005999999999972: 0.006248788499999844
0.3995999999999995, 0.400589999999994: 0.006312725899999749
0.3993899999999968, 0.3999199999999945: 0.006429174599999699
0.39976999999999663, 0.40057000000000187: 0.006844863299999772
0.3993299999999991, 0.3993499999999983: 0.006946801399999868
0.39929999999999666, 0.39945000000000164: 0.0072666684999998015
0.5799400000000006, 0.580299999999994: 0.007414830399999885
0.3993899999999968, 0.3991900000000044: 0.007622766999999749
0.3997200000000021, 0.4007299999999958: 0.008074146699999769
0.39927000000000135, 0.40046999999999855: 0.008246423399999684
0.399560000000001, 0.39982999999999436: 0.008421320899999711
0.4006299999999996, 0.4006300000000067: 0.00870066249999973
0.39958000000000027, 0.40097000000000094: 0.0090867381999997
0.39952000000000254, 0.4009400000000056: 0.009303002499999642
0.3997200000000021, 0.40076000000000533: 0.009692661199999609
0.39930999999999983, 0.4003500000000031: 0.0098506832999996
0.3992900000000006, 0.40058000000000504: 0.009855351399999603
0.3997799999999998, 0.40076000000000533: 0.010183086499999713
0.3994199999999992, 0.3998200000000054: 0.010346920799999765
0.3994199999999992, 0.3998200000000054: 0.010346920799999765
0.39938000000000073, 0.39987000000000705: 0.010810897999999732
0.3999499999999969, 0.4005599999999987: 0.01096179149999971
0.5795099999999991, 0.5797900000000027: 0.011349721599999625
0.3993499999999983, 0.39923000000000286: 0.011613960399999661
0.3994599999999977, 0.3997099999999989: 0.011902783999999644
0.5791400000000024, 0.5802300000000002: 0.012601797999999583
0.3992500000000021, 0.40036999999999523: 0.01283887759999974
0.3998500000000007, 0.4005200000000002: 0.012858481699999752
0.3993499999999983, 0.40043000000000006: 0.01292444569999974
0.40010999999999797, 0.4005599999999987: 0.013233664899999768
0.40010999999999797, 0.4005499999999955: 0.013233664899999768
0.399320000000003, 0.3999199999999945: 0.013515601499999755
0.3996100000000027, 0.40089000000000397: 0.013531077299999722
0.39923000000000286, 0.4000699999999995: 0.013944205999999699
0.39923000000000286, 0.40014999999999645: 0.014171404999999587
0.4005900000000011, 0.40075000000000216: 0.014461941699999575
0.4000600000000034, 0.40064999999999884: 0.014606744599999583
0.39936999999999756, 0.4005200000000002: 0.0146554515999996
0.3995000000000033, 0.40067999999999415: 0.014688816299999689
0.3995999999999995, 0.40075000000000216: 0.014720732299999595
0.3999299999999977, 0.40082999999999913: 0.01472450059999956
0.4002100000000013, 0.40049999999999386: 0.015131374299999485
0.39943999999999846, 0.4001700000000028: 0.01513713789999947
0.5791699999999977, 0.5799999999999983: 0.015168840299999478
0.5795999999999992, 0.5797799999999995: 0.015168840299999478
0.5797200000000018, 0.5795300000000054: 0.015168840299999478
0.5798300000000012, 0.5789900000000046: 0.015530483599999414
0.3991400000000027, 0.4003399999999999: 0.015713114499999466
0.3995000000000033, 0.4000999999999948: 0.015934556099999515
0.5792100000000033, 0.5801299999999969: 0.01594316409999948
0.3992099999999965, 0.400180000000006: 0.01642986979999942
0.4001299999999972, 0.4007000000000005: 0.016742053899999398
0.5798300000000012, 0.5793500000000051: 0.016805282599999437
0.5797000000000025, 0.5796500000000009: 0.016805282599999437
0.5795999999999992, 0.5797299999999979: 0.016805282599999437
0.5791699999999977, 0.5798499999999933: 0.016805284699999437
0.5791299999999993, 0.58005: 0.016805284699999437
0.3994, 0.3997200000000021: 0.016910161999999337
0.3994, 0.3997200000000021: 0.016910161999999337
0.3992099999999965, 0.40026000000000295: 0.017410951699999358
0.39923000000000286, 0.3996999999999957: 0.017687379899999373
0.4007000000000005, 0.4005999999999972: 0.017876775299999408
0.39930999999999983, 0.40067999999999415: 0.018009110799999506
0.39959000000000344, 0.39933999999999514: 0.018316702699999486
0.5797499999999971, 0.5796200000000056: 0.018346621399999503
0.39954999999999785, 0.3995699999999971: 0.018463218799999605
0.3993600000000015, 0.3997800000000069: 0.018560760299999597
0.3992500000000021, 0.4001700000000028: 0.018825827199999635
0.5798599999999965, 0.5792500000000018: 0.01906822399999955
0.3993600000000015, 0.3997499999999974: 0.01923361879999952
0.5792399999999986, 0.5803499999999957: 0.01951897629999959
0.3995000000000033, 0.4009099999999961: 0.019901217999999672
0.3994900000000001, 0.4009099999999961: 0.019955592699999632
0.5797200000000018, 0.5793800000000005: 0.020399943999999608
0.3995699999999971, 0.4004800000000017: 0.02051762699999963
0.39925999999999817, 0.3998600000000039: 0.020690724299999675
0.5795999999999992, 0.5796500000000009: 0.020806829199999606
0.579500000000003, 0.5797199999999947: 0.020806829199999606
0.39961999999999875, 0.4004099999999937: 0.020991774899999645
0.5791299999999993, 0.5800799999999953: 0.02115921279999962
0.5795299999999983, 0.5798699999999997: 0.02119353739999958
0.5797499999999971, 0.5797500000000042: 0.02119353739999958
0.3994700000000009, 0.4005499999999955: 0.02136808109999957
0.4002499999999998, 0.4007699999999943: 0.021482699299999786
0.3993600000000015, 0.3997099999999989: 0.02171460799999972
0.39943999999999846, 0.40032999999999674: 0.02183409979999986
0.4005300000000034, 0.4006700000000052: 0.022016616599999896
0.3993899999999968, 0.400739999999999: 0.022489665299999843
0.39947999999999695, 0.40009000000000583: 0.022628119899999816
0.3994599999999977, 0.39955000000000496: 0.022721714899999863
0.3993299999999991, 0.4005300000000034: 0.02294028359999975
0.39958000000000027, 0.40046999999999855: 0.022974553999999658
0.5791800000000009, 0.5797699999999963: 0.023370311199999626
0.5793200000000027, 0.5797299999999979: 0.023736277099999547
0.5797200000000018, 0.5796500000000009: 0.023820206199999586
0.5799200000000013, 0.5791799999999938: 0.0238387822999996
0.39983999999999753, 0.4004199999999969: 0.023995565399999665
0.399320000000003, 0.3993600000000015: 0.024270076399999712
0.39938000000000073, 0.4004500000000064: 0.024270076399999712
0.5792599999999979, 0.5804700000000054: 0.02442434359999968
0.5792199999999994, 0.5802300000000002: 0.024706529199999713
0.39938000000000073, 0.40046999999999855: 0.024947294499999727
0.39936999999999756, 0.399950000000004: 0.025041454799999707
0.3993299999999991, 0.4006899999999973: 0.025197616099999796
0.39952000000000254, 0.4006700000000052: 0.025421706699999793
0.3993299999999991, 0.40032999999999674: 0.02551700199999971
0.39941000000000315, 0.4002399999999966: 0.025575459099999667
0.3992900000000006, 0.39982999999999436: 0.025779265199999717
0.579979999999999, 0.5789099999999934: 0.026019455499999778
0.4007000000000005, 0.4005300000000034: 0.026085886399999824
0.39941000000000315, 0.40004999999999313: 0.026129336799999785
0.39979999999999905, 0.4004099999999937: 0.026279318199999787
0.39979999999999905, 0.4004099999999937: 0.026279318199999787
0.39930999999999983, 0.39955000000000496: 0.026721133899999715
0.399320000000003, 0.4003399999999999: 0.026745457199999777
0.5797200000000018, 0.5796899999999994: 0.02689958859999977
0.399320000000003, 0.4002799999999951: 0.02694942799999981
0.39929999999999666, 0.39945000000000164: 0.027156969699999926
0.3998199999999983, 0.400739999999999: 0.027243633099999942
0.3994, 0.40046999999999855: 0.027245340999999965
0.400030000000001, 0.4007299999999958: 0.027548726900000098
0.39941000000000315, 0.4002499999999998: 0.027582922700000144
0.3996799999999965, 0.4009199999999993: 0.027777820300000186
0.3994, 0.39930999999999983: 0.02788589250000014
0.3994599999999977, 0.40000999999999465: 0.02805283870000015
0.3992799999999974, 0.39937000000000467: 0.02816093910000011
0.3993899999999968, 0.39958000000000027: 0.02848770660000021
0.39938000000000073, 0.4002700000000061: 0.02871968050000031
0.5792300000000026, 0.5801000000000016: 0.029016260000000293
0.40057000000000187, 0.4005300000000034: 0.02907660880000026
0.40075999999999823, 0.40046999999999855: 0.029206574800000214
0.3994, 0.4003900000000016: 0.02968119400000027
0.39929999999999666, 0.39991000000000554: 0.02976253270000031
0.3993899999999968, 0.4003100000000046: 0.03031059040000029
0.39934000000000225, 0.3997800000000069: 0.030491475400000172
0.5798300000000012, 0.579189999999997: 0.030790313900000244
0.39934000000000225, 0.400180000000006: 0.031062743100000203
0.399320000000003, 0.40026000000000295: 0.031129492700000125
0.5798300000000012, 0.5794199999999989: 0.03133706060000025
0.39938000000000073, 0.4000199999999978: 0.03152446630000027
0.40061000000000035, 0.40050999999999704: 0.031680096000000345
0.39936999999999756, 0.3996000000000066: 0.03171653110000034
0.39930999999999983, 0.3993499999999983: 0.032132336800000355
0.39938000000000073, 0.3998500000000007: 0.03236499180000036
0.39936999999999756, 0.40064999999999884: 0.03236499180000036
0.39912999999999954, 0.4002799999999951: 0.03276477280000031
0.399169999999998, 0.4003799999999984: 0.03290029540000036
0.39929999999999666, 0.4005200000000002: 0.03297118720000034
0.3994300000000024, 0.4005999999999972: 0.03297795310000035
0.5792599999999979, 0.5798800000000028: 0.03315709970000033
0.39961999999999875, 0.4007699999999943: 0.03316749110000033
0.39965000000000117, 0.4007699999999943: 0.033205935200000376
0.3993299999999991, 0.40014999999999645: 0.033476646700000286
0.39961999999999875, 0.4007100000000037: 0.03357589850000031
0.39934000000000225, 0.39983999999999753: 0.03367517510000035
0.3993499999999983, 0.4002299999999934: 0.03370359630000047
0.3997799999999998, 0.4007000000000005: 0.03407902890000042
0.40030000000000143, 0.400660000000002: 0.034150608800000634
0.3999200000000016, 0.40072000000000685: 0.03416398930000065
0.39990000000000236, 0.4007699999999943: 0.034166081400000624
0.39997999999999934, 0.40075000000000216: 0.03416654230000064
0.39997000000000327, 0.4007299999999958: 0.03417657720000061
0.3997200000000021, 0.400739999999999: 0.03418209990000061
0.39970000000000283, 0.4005300000000034: 0.034519717600000506
0.39958000000000027, 0.4007299999999958: 0.03459185240000051
0.39970000000000283, 0.40067999999999415: 0.0346920830000005
