603, 22146, 0.5797499999999971, 0.5795200000000023, 1.780800000000697E-4
1222, 51097, 0.3995400000000018, 0.40077999999999747, 4.6924830000002164E-4
1849, 79670, 0.5798300000000012, 0.579189999999997, 6.516879999999615E-4
2477, 105601, 0.3992199999999997, 0.39996999999999616, 0.0016522859000001155
3020, 127401, 0.3995299999999986, 0.4009499999999946, 0.0027762728999998847
3937, 165128, 0.5792599999999979, 0.5805399999999992, 0.0036064658000000537
4242, 178599, 0.39934000000000225, 0.40031999999999357, 0.0042266932000002
5139, 214389, 0.40008000000000266, 0.40040000000000475, 0.005193124000000034
5412, 225587, 0.3995999999999995, 0.400589999999994, 0.006039706500000067
6008, 248759, 0.5799400000000006, 0.580299999999994, 0.006848507699999997
6692, 274374, 0.4006299999999996, 0.4006300000000067, 0.007892757199999986
7213, 295008, 0.39930999999999983, 0.4003500000000031, 0.009075828399999873
7926, 323463, 0.39938000000000073, 0.39987000000000705, 0.00988970649999993
8451, 343294, 0.3993499999999983, 0.39923000000000286, 0.010845861699999786
9174, 372070, 0.39923000000000286, 0.4000699999999995, 0.012821943399999737
9933, 403891, 0.39943999999999846, 0.4001700000000028, 0.014319099499999877
11037, 449628, 0.5791699999999977, 0.5799999999999983, 0.014356223199999844
11556, 470347, 0.3995000000000033, 0.4000999999999948, 0.015260057699999796
12258, 498468, 0.4001299999999972, 0.4007000000000005, 0.016170493299999863
13052, 530688, 0.3994, 0.3997200000000021, 0.0163551758999999
13251, 538633, 0.39923000000000286, 0.3996999999999957, 0.0172165877999999
14149, 574005, 0.5797499999999971, 0.5796200000000056, 0.018035080900000017
14419, 584672, 0.5798599999999965, 0.5792500000000018, 0.018643475400000047
15147, 614368, 0.5791299999999993, 0.5800799999999953, 0.0211285857000001
15798, 642120, 0.4005300000000034, 0.4006700000000052, 0.02213652990000011
16382, 665725, 0.5791800000000009, 0.5797699999999963, 0.022740730000000004
16926, 689134, 0.39938000000000073, 0.40046999999999855, 0.024521601999999997
17493, 711777, 0.3992900000000006, 0.39982999999999436, 0.025275626999999936
18087, 736238, 0.39929999999999666, 0.39945000000000164, 0.026807673399999895
19167, 783365, 0.3996799999999965, 0.4009199999999993, 0.027496753800000148
19462, 795455, 0.3994, 0.39930999999999983, 0.027554044800000142
20188, 827307, 0.3994599999999977, 0.40000999999999465, 0.027793321200000057
20745, 853102, 0.3993899999999968, 0.39958000000000027, 0.028277925300000218
21008, 865355, 0.40057000000000187, 0.4005300000000034, 0.02868590820000043
21639, 894888, 0.5798300000000012, 0.579189999999997, 0.030158348900000454
22285, 924950, 0.5798300000000012, 0.5794199999999989, 0.030495305900000422
22845, 948808, 0.39912999999999954, 0.4002799999999951, 0.03104266740000033
23429, 976340, 0.3993499999999983, 0.4002299999999934, 0.03261750360000071
24060, 1006504, 0.399320000000003, 0.39982999999999436, 0.0338736645000006
24695, 1035848, 0.5793000000000035, 0.5800100000000015, 0.034248140100000504
25209, 1057885, 0.39938000000000073, 0.4002799999999951, 0.035358896600000786
25829, 1085007, 0.5794100000000029, 0.5798400000000044, 0.036814871600000645
26914, 1132229, 0.5794599999999974, 0.5799899999999951, 0.03704036670000069
27019, 1136790, 0.39929999999999666, 0.39977000000000373, 0.03710019130000067
27757, 1165076, 0.5796100000000024, 0.5798000000000059, 0.03812588660000067
28250, 1185864, 0.3994900000000001, 0.4005200000000002, 0.038323282700000655
28936, 1213465, 0.4001999999999981, 0.40046999999999855, 0.039528390200000624
29636, 1243451, 0.39929999999999666, 0.40050999999999704, 0.04003567130000062
30113, 1262313, 0.40019000000000204, 0.40050999999999704, 0.0403142003000005
30818, 1288600, 0.4001400000000004, 0.40050999999999704, 0.04086450600000034
31378, 1310591, 0.39936999999999756, 0.39973000000000525, 0.041021652500000394
31839, 1328988, 0.39930999999999983, 0.39978999999999587, 0.04127646490000017
32693, 1361324, 0.39938000000000073, 0.4001700000000028, 0.0415949858000002
33090, 1377453, 0.39961999999999875, 0.40057000000000187, 0.0419746960000002
33829, 1406325, 0.5791800000000009, 0.5802000000000049, 0.04287935580000009
34990, 1450749, 0.39943999999999846, 0.399879999999996, 0.04347116840000008
35535, 1471034, 0.39930999999999983, 0.3996800000000036, 0.043504583800000066
36238, 1494420, 0.39945000000000164, 0.4006700000000052, 0.04408121669999993
